player_name,Total_Matches_Played,Total_Matches_Lost,Players_Loss_Percentage
RW Staple,58,31,53.44827586206897
HR Johnson,58,31,53.44827586206897
BYA Mendis,464,248,53.44827586206897
LPC Silva,496,265,53.42741935483871
KS Lokuarachchi,496,265,53.42741935483871
DSK Madushanka,294,157,53.40136054421769
SMSM Senanayake,506,270,53.359683794466406
HDRL Thirimanne,506,270,53.359683794466406
AK Perera,448,239,53.348214285714285
PARP Perera,448,239,53.348214285714285
BOP Fernando,448,239,53.348214285714285
K Weeraratne,463,247,53.347732181425485
SR Thadani,30,16,53.333333333333336
JM Willathgamuwa,30,16,53.333333333333336
PLS Gamage,454,242,53.30396475770925
I Dulani,428,228,53.271028037383175
SR Mukkamalla,62,33,53.225806451612904
HAPW Jayawardene,267,142,53.18352059925093
DNT Zoysa,457,243,53.17286652078774
UDU Chandana,457,243,53.17286652078774
MKDI Amerasinghe,427,227,53.1615925058548
EMDY Munaweera,459,244,53.15904139433551
SJ Modani,64,34,53.125
RM Jariwala,64,34,53.125
MD Patel,64,34,53.125
Shayan Jahangir,64,34,53.125
G Singh,64,34,53.125
APS Lakshika,273,145,53.11355311355312
KDK Vithanage,435,231,53.10344827586207
SDNS Karunaratne,372,197,52.956989247311824
HHC Gunaratne,372,197,52.956989247311824
RS Vandort,372,197,52.956989247311824
SP de Alwis,340,180,52.94117647058823
R Walters,51,27,52.94117647058823
SI Galagedara,340,180,52.94117647058823
LDVV Silva,340,180,52.94117647058823
AD Janakanthymala,340,180,52.94117647058823
SJ Swanepoel,51,27,52.94117647058823
H Shah,34,18,52.94117647058823
KNM Fernando,310,164,52.903225806451616
Tharika Sewwandi,263,139,52.851711026615966
D Keulder,53,28,52.83018867924528
GB Murgatroyd,53,28,52.83018867924528
M van Schoor,53,28,52.83018867924528
M Karg,53,28,52.83018867924528
SSD Arachchige,324,171,52.77777777777778
D la Cock,55,29,52.72727272727273
ZE Green,55,29,52.72727272727273
MG Erasmus,55,29,52.72727272727273
BM Scholtz,55,29,52.72727272727273
SJ Baard,55,29,52.72727272727273
M van Lingen,55,29,52.72727272727273
L Louwrens,55,29,52.72727272727273
JN Loftie-Eaton,55,29,52.72727272727273
JN Frylinck,55,29,52.72727272727273
R Trumpelmann,55,29,52.72727272727273
DS Weerakkody,262,138,52.67175572519084
MNK Fernando,376,198,52.659574468085104
D Dhingra,57,30,52.63157894736842
PM Liyanagamage,380,200,52.63157894736842
IM Vaghela,57,30,52.63157894736842
AI Chudasama,57,30,52.63157894736842
A Kolan,57,30,52.63157894736842
TG Norris,57,30,52.63157894736842
S Immadi,57,30,52.63157894736842
G Kodali,57,30,52.63157894736842
GC Bhogle,57,30,52.63157894736842
S Sriharsha,57,30,52.63157894736842
E Claridge,57,30,52.63157894736842
Akshay Homraj,61,32,52.459016393442624
TK Patel,61,32,52.459016393442624
XM Marshall,61,32,52.459016393442624
D Gamage,331,173,52.26586102719033
B Fernando,335,175,52.23880597014925
C Viljoen,50,26,52.0
HN Ya France,52,27,51.92307692307692
Z Groenewald,52,27,51.92307692307692
CG Williams,52,27,51.92307692307692
K Birkenstock,52,27,51.92307692307692
Bismah Maroof,459,238,51.851851851851855
Sidra Ameen,459,238,51.851851851851855
Shan Masood,461,239,51.84381778741866
Mohammad Nawaz,461,239,51.84381778741866
Mohammad Wasim,461,239,51.84381778741866
Usama Mir,461,239,51.84381778741866
Mohammad Hasnain,461,239,51.84381778741866
Agha Salman,461,239,51.84381778741866
Fakhar Zaman,461,239,51.84381778741866
Haris Rauf,461,239,51.84381778741866
Nashra Sandhu,463,240,51.83585313174946
Nida Dar,463,240,51.83585313174946
Fatima Sana,463,240,51.83585313174946
Javeria Khan,463,240,51.83585313174946
Umaima Sohail,463,240,51.83585313174946
Sidra Nawaz,463,240,51.83585313174946
Diana Baig,463,240,51.83585313174946
Muneeba Ali,463,240,51.83585313174946
Ayesha Zafar,463,240,51.83585313174946
Sadia Iqbal,463,240,51.83585313174946
Aliya Riaz,463,240,51.83585313174946
Mohammad Yousuf,458,237,51.7467248908297
Asad Shafiq,460,238,51.73913043478261
Ehsan Adil,460,238,51.73913043478261
Umar Amin,460,238,51.73913043478261
Mohammad Nawaz (3),462,239,51.731601731601735
Babar Azam,462,239,51.731601731601735
Imad Wasim,462,239,51.731601731601735
Mohammad Rizwan,462,239,51.731601731601735
Sharjeel Khan,462,239,51.731601731601735
Yasir Hameed,464,240,51.724137931034484
Abdul Razzaq,464,240,51.724137931034484
Yousuf Youhana,464,240,51.724137931034484
Inzamam-ul-Haq,464,240,51.724137931034484
Ahmed Shehzad,466,241,51.716738197424895
Nasir Jamshed,466,241,51.716738197424895
AGS Gous,60,31,51.666666666666664
Sarfraz Ahmed,467,241,51.605995717344754
Imran Farhat,467,241,51.605995717344754
Umar Akmal,467,241,51.605995717344754
Khurram Manzoor,469,242,51.59914712153518
Younis Khan,469,242,51.59914712153518
Kamran Akmal,469,242,51.59914712153518
Salman Butt,469,242,51.59914712153518
Misbah-ul-Haq,469,242,51.59914712153518
Asmavia Iqbal,456,235,51.53508771929825
Nain Abidi,456,235,51.53508771929825
Nahida Khan,456,235,51.53508771929825
Qanita Jalil,456,235,51.53508771929825
Javeria Rauf,456,235,51.53508771929825
Haris Sohail,468,241,51.495726495726494
Azhar Ali,468,241,51.495726495726494
Mohammad Hafeez,468,241,51.495726495726494
Zafar Gohar,437,225,51.48741418764302
Kainat Imtiaz,441,227,51.47392290249433
Imran Nazir,453,233,51.434878587196465
Azhar Mahmood,453,233,51.434878587196465
Iram Javed,442,227,51.35746606334842
Adnan Akmal,444,228,51.351351351351354
Utkarsh Srivastava,39,20,51.282051282051285
Abdullah Shafique,445,228,51.235955056179776
Imam-ul-Haq,451,231,51.21951219512195
Sadaf Shamas,434,222,51.1520737327189
Najiha Alvi,434,222,51.1520737327189
Asif Ali,446,228,51.12107623318386
Moin Khan,448,229,51.11607142857143
Yasir Arafat,423,216,51.06382978723404
Rabiya Shah,431,220,51.04408352668214
JI de Villiers,49,25,51.02040816326531
SP Krishnamurthi,49,25,51.02040816326531
B Shikongo,49,25,51.02040816326531
AA Paradkar,49,25,51.02040816326531
MB Kruger,49,25,51.02040816326531
Bilawal Bhatti,449,229,51.00222717149221
Faisal Iqbal,422,215,50.947867298578196
Wasim Akram,426,217,50.93896713615023
Saleem Elahi,426,217,50.93896713615023
Saqlain Mushtaq,426,217,50.93896713615023
Saeed Anwar,426,217,50.93896713615023
Rashid Latif,426,217,50.93896713615023
Waqar Younis,426,217,50.93896713615023
Zulfiqar Babar,430,219,50.93023255813954
Sami Aslam,430,219,50.93023255813954
Gulsan Jha,63,32,50.79365079365079
Marina Iqbal,416,211,50.72115384615385
Sania Khan,416,211,50.72115384615385
Irfan Khan,428,217,50.700934579439256
Naved Latif,403,204,50.62034739454094
Tanvir Ahmed,411,208,50.60827250608273
Mohammad Salman,415,210,50.602409638554214
Usman Salahuddin,415,210,50.602409638554214
Taufeeq Umar,415,210,50.602409638554214
Khalid Latif,417,211,50.59952038369305
Abid Ali,335,169,50.44776119402985
Saad Ali,335,169,50.44776119402985
Batool Fatima,383,193,50.391644908616186
Tasqeen Qadeer,383,193,50.391644908616186
Sana Javed,383,193,50.391644908616186
Tayyab Tahir,409,206,50.36674816625917
Zulqarnain Haider,334,168,50.29940119760479
Raza Hasan,199,100,50.25125628140704
Saud Shakeel,291,146,50.171821305841924
Ayesha Naseem,371,186,50.13477088948787
B Bhandari,60,30,50.0
A Saud,52,26,50.0
SP Khakurel,64,32,50.0
S Jora,54,27,50.0
P Khadka,64,32,50.0
Shawaal Zulfiqar,192,96,50.0
Haseebullah Khan,12,6,50.0
JH Desai,46,23,50.0
RD Steede,2,1,50.0
Sagar Pun,58,29,50.0
KL Tucker,2,1,50.0
AK Sah,62,31,50.0
Faisal Athar,327,163,49.84709480122324
Haider Ali,346,172,49.71098265895954
Khushdil Shah,346,172,49.71098265895954
Naumanullah,306,152,49.673202614379086
GA Guy,270,134,49.629629629629626
Mohammad Haris,317,157,49.526813880126184
Zahid Mahmood,317,157,49.526813880126184
Hussain Talat,315,156,49.523809523809526
SL Stewart,286,141,49.3006993006993
Sompal Kami,65,32,49.23076923076923
Kushal Malla,65,32,49.23076923076923
DS Airee,65,32,49.23076923076923
S Lamichhane,65,32,49.23076923076923
Karan KC,65,32,49.23076923076923
Aarif Sheikh,65,32,49.23076923076923
D Khanal,65,32,49.23076923076923
K Bhurtel,65,32,49.23076923076923
Aasif Sheikh,65,32,49.23076923076923
Mohammad Aadil Alam,65,32,49.23076923076923
S Bhari,65,32,49.23076923076923
B Sharki,65,32,49.23076923076923
G Malla,65,32,49.23076923076923
RK Paudel,65,32,49.23076923076923
FL Mackay,384,189,49.21875
Shahzaib Hasan,319,157,49.21630094043887
CD Cumming,382,188,49.21465968586387
LN Rajbanshi,59,29,49.152542372881356
AJ Redmond,279,137,49.10394265232975
MD du Preez,47,23,48.93617021276596
PD McGlashan,375,183,48.8
JW Wilson,291,142,48.797250859106526
LJ Hamilton,291,142,48.797250859106526
PJ Ingram,373,182,48.793565683646115
AR Adams,394,192,48.73096446700507
Natalia Pervaiz,253,123,48.616600790513836
D Cleaver,251,122,48.60557768924303
TS Nethula,359,174,48.467966573816156
HM Watson,329,159,48.328267477203646
LE Milliken,329,159,48.328267477203646
RJ Rolls,329,159,48.328267477203646
MF Fahey,329,159,48.328267477203646
HM Tiffen,329,159,48.328267477203646
AL Watkins,329,159,48.328267477203646
SJ Tsukigawa,329,159,48.328267477203646
B Siddharth,29,14,48.275862068965516
K Sonavale,29,14,48.275862068965516
BJ Watling,440,212,48.18181818181818
HD Rutherford,438,211,48.17351598173516
A Ashok,245,118,48.16326530612245
JA Clarkson,326,157,48.15950920245399
L Vincent,434,209,48.15668202764977
NJ Astle,434,209,48.15668202764977
TMM Newton,351,169,48.148148148148145
SRH Curtis,351,169,48.148148148148145
NC Dodd,351,169,48.148148148148145
JM Kerr,428,206,48.13084112149533
IC Gaze,428,206,48.13084112149533
BM Halliday,428,206,48.13084112149533
GE Plimmer,428,206,48.13084112149533
MM Penfold,428,206,48.13084112149533
FC Jonas,428,206,48.13084112149533
W O'Rourke,401,193,48.12967581047381
NG Smith,401,193,48.12967581047381
Khurram Nawaz,52,25,48.07692307692308
Sandeep Goud,52,25,48.07692307692308
Jatinder Singh,52,25,48.07692307692308
Suraj Kumar,52,25,48.07692307692308
SP Fleming,441,212,48.07256235827664
HJH Marshall,441,212,48.07256235827664
L Ronchi,439,211,48.06378132118451
JDS Neesham,439,211,48.06378132118451
C Munro,439,211,48.06378132118451
TWM Latham,439,211,48.06378132118451
MJ Henry,437,210,48.05491990846682
TL Seifert,437,210,48.05491990846682
HM Nicholls,437,210,48.05491990846682
JD Ryder,435,209,48.04597701149425
SFM Devine,433,208,48.03695150115473
SW Bates,433,208,48.03695150115473
LMM Tahuhu,433,208,48.03695150115473
AM Peterson,433,208,48.03695150115473
AE Satterthwaite,433,208,48.03695150115473
LR Down,433,208,48.03695150115473
B Bezuidenhout,433,208,48.03695150115473
ML Green,433,208,48.03695150115473
HM Rowe,433,208,48.03695150115473
AC Kerr,433,208,48.03695150115473
LM Kasperek,433,208,48.03695150115473
GD Phillips,431,207,48.02784222737819
FH Allen,431,207,48.02784222737819
DP Conway,431,207,48.02784222737819
DJ Mitchell,431,207,48.02784222737819
SJ McGlashan,402,193,48.00995024875622
JAH Marshall,427,205,48.00936768149883
MHW Papps,427,205,48.00936768149883
JM How,444,213,47.972972972972975
LRPL Taylor,444,213,47.972972972972975
MJ Guptill,444,213,47.972972972972975
GJ Hopkins,444,213,47.972972972972975
EC Perry,244,117,47.950819672131146
RA Jones,315,151,47.93650793650794
CJ Nevin,411,197,47.93187347931873
DG Brownlie,432,207,47.916666666666664
KE Ebrahim,238,114,47.89915966386555
KT Perkins,426,204,47.88732394366197
KJ Martin,426,204,47.88732394366197
PG Fulton,443,212,47.855530474040634
BB McCullum,443,212,47.855530474040634
NT Broom,443,212,47.855530474040634
RH Priest,412,197,47.81553398058252
MS Sinclair,425,203,47.76470588235294
CJ Bowes,333,159,47.747747747747745
TB Robinson,216,103,47.68518518518518
MJ Hay,216,103,47.68518518518518
IR James,420,200,47.61904761904762
FY Fazal,120,57,47.5
SC Kuggeleijn,415,197,47.46987951807229
GH Worker,415,197,47.46987951807229
D Foxcroft,416,197,47.35576923076923
WA Young,416,197,47.35576923076923
TA Blundell,416,197,47.35576923076923
SB Bangar,104,49,47.11538461538461
VR Iyer,102,48,47.05882352941177
Naseem Khushi,51,24,47.05882352941177
KH Prajapati,51,24,47.05882352941177
Shoaib Khan,51,24,47.05882352941177
MW Machan,100,47,47.0
FRJ Coleman,100,47,47.0
D Murphy,100,47,47.0
PL Mommsen,100,47,47.0
HJW Gardiner,100,47,47.0
RML Taylor,100,47,47.0
RM Haq,100,47,47.0
I Wardlaw,100,47,47.0
KE Broadmore,149,70,46.97986577181208
DE Budge,96,45,46.875
SG Whittingham,96,45,46.875
MA Jones,96,45,46.875
CJO Smith,88,41,46.59090909090909
NS Poonia,88,41,46.59090909090909
GM Hamilton,88,41,46.59090909090909
MH Cross,101,47,46.53465346534654
CS MacLeod,101,47,46.53465346534654
KJ Coetzer,101,47,46.53465346534654
RD Berrington,101,47,46.53465346534654
HG Munsey,101,47,46.53465346534654
TB Sole,101,47,46.53465346534654
MA Leask,101,47,46.53465346534654
SM Sharif,101,47,46.53465346534654
CD Wallace,101,47,46.53465346534654
JH Davey,99,46,46.464646464646464
MM Iqbal,99,46,46.464646464646464
SJ Bryce,97,45,46.391752577319586
EL Watson,97,45,46.391752577319586
HRA Rainey,97,45,46.391752577319586
AH Maqsood,97,45,46.391752577319586
DEM Carter,97,45,46.391752577319586
A Lister,97,45,46.391752577319586
M McColl,97,45,46.391752577319586
O Bell,97,45,46.391752577319586
KE Bryce,97,45,46.391752577319586
L Jack,97,45,46.391752577319586
PA Chatterji,97,45,46.391752577319586
TSS Mackintosh,82,38,46.34146341463415
CM McBride,82,38,46.34146341463415
A Neill,95,44,46.31578947368421
GT Main,95,44,46.31578947368421
Steven Ryan Taylor,13,6,46.15384615384615
GI Maiden,89,41,46.06741573033708
NFI McCallum,89,41,46.06741573033708
DF Watts,89,41,46.06741573033708
Nestor Dhamba,50,23,46.0
CD de Lange,98,45,45.91836734693877
SW Currie,85,39,45.88235294117647
BJ Currie,85,39,45.88235294117647
C Tear,85,39,45.88235294117647
BJ McMullen,85,39,45.88235294117647
Sufyan Mehmood,46,21,45.65217391304348
K Fraser,79,36,45.56962025316456
A Aitken-Drummond,79,36,45.56962025316456
S Horley,79,36,45.56962025316456
C Abel,79,36,45.56962025316456
O Davidson,33,15,45.45454545454545
RD Chahar,75,34,45.333333333333336
K Gowtham,75,34,45.333333333333336
C Sakariya,75,34,45.333333333333336
N Rana,75,34,45.333333333333336
Pooja Ganesh,20,9,45.0
Shakeel Ahmed,49,22,44.89795918367347
Mehran Khan,49,22,44.89795918367347
PS Athavale,49,22,44.89795918367347
ARI Umeed,49,22,44.89795918367347
PJC Hoffmann,78,35,44.87179487179487
DR Brown,78,35,44.87179487179487
GA Rogers,78,35,44.87179487179487
RO Hussain,56,25,44.642857142857146
M Faisal,65,29,44.61538461538461
MM English,74,33,44.5945945945946
J Jarvis,63,28,44.44444444444444
L Wood,72,32,44.44444444444444
AA Shafique,43,19,44.18604651162791
Sufiyan Muqeem,68,30,44.11764705882353
MC Patel,68,30,44.11764705882353
G Fontenla,59,26,44.067796610169495
Khalid Kail,41,18,43.90243902439025
TS Roland-Jones,85,37,43.529411764705884
Pankaj Singh,67,29,43.28358208955224
NV Ojha,67,29,43.28358208955224
AR Odedara,37,16,43.24324324324324
Hammad Mirza,37,16,43.24324324324324
Wasim Ali,37,16,43.24324324324324
JM Vince,519,224,43.15992292870906
DJ Malan,519,224,43.15992292870906
SW Billings,519,224,43.15992292870906
MM Ali,519,224,43.15992292870906
JC Buttler,519,224,43.15992292870906
JJ Roy,519,224,43.15992292870906
KR Sen,285,123,43.1578947368421
Shahbaz Ahmed,285,123,43.1578947368421
TT Beaumont,513,221,43.07992202729045
DN Wyatt,513,221,43.07992202729045
SIR Dunkley,513,221,43.07992202729045
AE Jones,513,221,43.07992202729045
EL Lamb,513,221,43.07992202729045
A Capsey,513,221,43.07992202729045
JWA Taylor,511,220,43.05283757338552
GS Ballance,511,220,43.05283757338552
VS Solanki,518,223,43.05019305019305
GO Jones,518,223,43.05019305019305
Kabir Ali,518,223,43.05019305019305
IR Bell,518,223,43.05019305019305
D Gough,518,223,43.05019305019305
ME Trescothick,518,223,43.05019305019305
AF Giles,518,223,43.05019305019305
KP Pietersen,518,223,43.05019305019305
PD Collingwood,518,223,43.05019305019305
AJ Strauss,518,223,43.05019305019305
JM Bairstow,516,222,43.02325581395349
AAP Atkinson,444,191,43.01801801801802
TR Ambrose,461,198,42.950108459869845
TT Bresnan,517,222,42.94003868471954
EJG Morgan,517,222,42.94003868471954
LJ Wright,517,222,42.94003868471954
AN Cook,517,222,42.94003868471954
C Kieswetter,517,222,42.94003868471954
AD Hales,515,221,42.9126213592233
AG Wharf,483,207,42.857142857142854
S Dhamala,7,3,42.857142857142854
A Flintoff,509,218,42.82907662082515
MS Panesar,509,218,42.82907662082515
MP Vaughan,509,218,42.82907662082515
PA Nixon,509,218,42.82907662082515
SI Mahmood,509,218,42.82907662082515
RS Bopara,509,218,42.82907662082515
OA Shah,502,215,42.82868525896414
IJL Trott,505,216,42.772277227722775
S Sriram,304,130,42.76315789473684
Joginder Sharma,304,130,42.76315789473684
MJ Prior,503,215,42.74353876739563
ID Blackwell,503,215,42.74353876739563
SD Udal,503,215,42.74353876739563
JL Denly,496,212,42.74193548387097
SM Davies,496,212,42.74193548387097
G Onions,496,212,42.74193548387097
MA Carberry,482,206,42.738589211618255
T Banton,426,182,42.72300469483568
JWM Dalrymple,508,217,42.71653543307087
P Mustard,501,214,42.71457085828343
AR Caddick,457,195,42.669584245076585
RC Irani,457,195,42.669584245076585
AJ Stewart,457,195,42.669584245076585
NV Knight,457,195,42.669584245076585
N Hussain,457,195,42.669584245076585
ME Bouchier,504,215,42.65873015873016
JO Troughton,497,212,42.65593561368209
CMW Read,497,212,42.65593561368209
FR Davies,476,203,42.64705882352941
L Winfield,455,194,42.637362637362635
J Overton,495,211,42.62626262626262
JG Bethell,495,211,42.62626262626262
JM Cox,495,211,42.62626262626262
WG Jacks,495,211,42.62626262626262
DR Mousley,495,211,42.62626262626262
PD Salt,495,211,42.62626262626262
JA Turner,495,211,42.62626262626262
TK Curran,481,205,42.61954261954262
G Chapple,474,202,42.61603375527426
HC Knight,507,216,42.603550295857985
SJ Taylor,507,216,42.603550295857985
LS Greenway,507,216,42.603550295857985
CM Edwards,507,216,42.603550295857985
L Winfield-Hill,500,213,42.6
FC Wilson,498,212,42.570281124497996
MH Yardy,491,209,42.56619144602851
MJ Lumb,470,200,42.5531914893617
IECM Wong,428,182,42.52336448598131
HC Brook,487,207,42.50513347022587
BM Duckett,487,207,42.50513347022587
JL Smith,487,207,42.50513347022587
RWT Key,480,204,42.5
CJ Jordan,492,209,42.479674796747965
HJ Armitage,490,208,42.44897959183673
HL Baker,490,208,42.44897959183673
R MacDonald-Gay,490,208,42.44897959183673
PJ Scholfield,490,208,42.44897959183673
BAM Heath,490,208,42.44897959183673
MK Villiers,490,208,42.44897959183673
P Roy,231,98,42.42424242424242
SK Naidu,231,98,42.42424242424242
AA Deshpande,231,98,42.42424242424242
A Chopra,231,98,42.42424242424242
LA Marsh,489,207,42.331288343558285
BA Langston,489,207,42.331288343558285
D Hazell,489,207,42.331288343558285
SC Taylor,412,173,41.99029126213592
CMG Atkins,412,173,41.99029126213592
RS Gavaskar,330,138,41.81818181818182
BT Foakes,373,155,41.55495978552279
VR Vanitha,358,148,41.340782122905026
NE Farrant,395,163,41.265822784810126
Pratika Rawal,366,151,41.256830601092894
Z Crawley,328,135,41.15853658536585
J Yadav,343,141,41.10787172011662
MB Loye,399,164,41.10275689223057
SG Borthwick,292,119,40.75342465753425
SC Meaker,292,119,40.75342465753425
SR Hain,283,115,40.63604240282685
TW Hartley,283,115,40.63604240282685
AL Hodgkinson,322,130,40.37267080745342
Y van der Westhuizen,322,130,40.37267080745342
JA Simpson,233,94,40.34334763948498
H Davids,343,138,40.2332361516035
SS Tiwary,391,157,40.153452685421996
K Thomson,352,140,39.77272727272727
J Sharma,396,157,39.64646464646464
A Rawat,396,157,39.64646464646464
AB Kaur,398,157,39.447236180904525
J Logtenberg,384,150,39.0625
Zubayr Hamza,288,112,38.888888888888886
HH Dippenaar,445,173,38.87640449438202
JA Rudolph,445,173,38.87640449438202
G Kirsten,260,101,38.84615384615385
SA Fritz,389,151,38.81748071979435
A Minny,389,151,38.81748071979435
AE Smith,389,151,38.81748071979435
C Brits,389,151,38.81748071979435
CS Terblanche,389,151,38.81748071979435
SM Benade,389,151,38.81748071979435
M Terblanche,389,151,38.81748071979435
S Jafta,449,174,38.75278396436526
AM Bacher,393,152,38.67684478371501
F Behardien,463,179,38.66090712742981
LL Tsotsobe,463,179,38.66090712742981
RJ Peterson,463,179,38.66090712742981
RK Kleinveldt,463,179,38.66090712742981
GF Linde,238,92,38.65546218487395
N Shangase,453,175,38.63134657836645
M De Ridder,453,175,38.63134657836645
T Brits,453,175,38.63134657836645
A Bosch,453,175,38.63134657836645
AB de Villiers,466,180,38.62660944206009
MV Boucher,466,180,38.62660944206009
HH Gibbs,466,180,38.62660944206009
AG Prince,466,180,38.62660944206009
S Verma,435,168,38.62068965517241
T Bavuma,443,171,38.60045146726862
AN Petersen,456,176,38.59649122807018
CA Ingram,456,176,38.59649122807018
W Jaffer,539,208,38.5899814471243
RR Rossouw,451,174,38.58093126385809
TS Sekhukhune,464,179,38.577586206896555
R Ntozakhe,464,179,38.577586206896555
CL Tryon,464,179,38.577586206896555
Z Mali,464,179,38.577586206896555
M Klaas,464,179,38.577586206896555
RP Singh,542,209,38.56088560885609
MN van Wyk,457,176,38.51203501094092
Umran Malik,551,212,38.475499092558984
C Prathyusha,52,20,38.46153846153846
PP Shaw,541,208,38.44731977818854
L Goodall,471,181,38.42887473460722
A Khaka,471,181,38.42887473460722
L Lee,471,181,38.42887473460722
N Mlaba,471,181,38.42887473460722
T Chetty,471,181,38.42887473460722
L Wolvaardt,471,181,38.42887473460722
N de Klerk,471,181,38.42887473460722
S Ismail,471,181,38.42887473460722
M Kapp,471,181,38.42887473460722
S Luus,471,181,38.42887473460722
M du Preez,471,181,38.42887473460722
K Verreynne,458,176,38.427947598253276
JN Malan,458,176,38.427947598253276
PS Punia,552,212,38.405797101449274
WD Parnell,461,177,38.39479392624729
H Klaasen,469,180,38.37953091684435
C Jonker,469,180,38.37953091684435
Imran Tahir,469,180,38.37953091684435
K Zondo,469,180,38.37953091684435
D Elgar,469,180,38.37953091684435
DW Steyn,469,180,38.37953091684435
L Balaji,537,206,38.361266294227185
ND McKenzie,438,168,38.35616438356164
A Steyn,438,168,38.35616438356164
HE van der Dussen,472,181,38.347457627118644
T de Zorzi,472,181,38.347457627118644
RR Hendricks,472,181,38.347457627118644
J Louw,459,176,38.3442265795207
JA Morkel,459,176,38.3442265795207
JL Ontong,459,176,38.3442265795207
J Botha,459,176,38.3442265795207
Ishan Kishan,553,212,38.33634719710669
SA Yadav,553,212,38.33634719710669
AL Phehlukwayo,470,180,38.297872340425535
JP Duminy,470,180,38.297872340425535
HM Amla,470,180,38.297872340425535
Q de Kock,470,180,38.297872340425535
DA Miller,470,180,38.297872340425535
F du Plessis,470,180,38.297872340425535
PP Chawla,546,209,38.27838827838828
S Badrinath,567,217,38.27160493827161
PA Patel,567,217,38.27160493827161
STR Binny,536,205,38.24626865671642
MK Tiwary,536,205,38.24626865671642
UT Yadav,565,216,38.230088495575224
PP Ojha,565,216,38.230088495575224
AB Dinda,565,216,38.230088495575224
M van Jaarsveld,437,167,38.215102974828376
D Devnarain,403,154,38.21339950372209
T Stubbs,424,162,38.20754716981132
OEG Baartman,424,162,38.20754716981132
RD Rickelton,424,162,38.20754716981132
H Deol,568,217,38.20422535211268
P Vastrakar,568,217,38.20422535211268
Shafali Verma,568,217,38.20422535211268
YH Bhatia,568,217,38.20422535211268
SV Bahutule,534,204,38.20224719101124
M Kartik,534,204,38.20224719101124
HK Badani,534,204,38.20224719101124
IK Pathan,563,215,38.18827708703375
SSB Magala,419,160,38.18615751789976
LE Bosman,440,168,38.18181818181818
A le Breton,207,79,38.16425120772947
SZ Thakor,490,187,38.16326530612245
TS Hasabnis,490,187,38.16326530612245
Y Venugopal Rao,498,190,38.15261044176707
N Niranjana,561,214,38.146167557932266
G Sultana,561,214,38.146167557932266
S Naik,561,214,38.146167557932266
R Malhotra,561,214,38.146167557932266
V Krishnamurthy,561,214,38.146167557932266
KD Karthik,569,217,38.13708260105448
MDT Kamini,514,196,38.13229571984436
KV Jain,514,196,38.13229571984436
S Rana,556,212,38.1294964028777
RM Ghosh,556,212,38.1294964028777
M Raj,564,215,38.12056737588652
VB van Jaarsveld,399,152,38.095238095238095
AT Rayudu,575,219,38.08695652173913
MS Dhoni,575,219,38.08695652173913
MR Meshram,562,214,38.07829181494662
VVS Laxman,570,217,38.07017543859649
M Kaif,570,217,38.07017543859649
L Klusener,423,161,38.061465721040186
Shubman Gill,560,213,38.035714285714285
KK Ahmed,560,213,38.035714285714285
KM Jadhav,576,219,38.020833333333336
SS Iyer,576,219,38.020833333333336
RR Pant,576,219,38.020833333333336
AM Rahane,571,217,38.003502626970224
V Sehwag,574,218,37.97909407665505
SR Tendulkar,574,218,37.97909407665505
T Bhatia,503,191,37.97216699801193
S Dhawan,577,219,37.954939341421145
RG Sharma,577,219,37.954939341421145
KH Pandya,572,217,37.93706293706294
M Prasidh Krishna,572,217,37.93706293706294
HH Pandya,572,217,37.93706293706294
AG Puttick,406,154,37.93103448275862
B Sai Sudharsan,580,220,37.93103448275862
Mukesh Kumar,580,220,37.93103448275862
AR Patel,580,220,37.93103448275862
Kuldeep Yadav,580,220,37.93103448275862
Tilak Varma,580,220,37.93103448275862
RK Singh,580,220,37.93103448275862
Avesh Khan,580,220,37.93103448275862
RD Gaikwad,580,220,37.93103448275862
KL Rahul,580,220,37.93103448275862
SV Samson,580,220,37.93103448275862
Arshdeep Singh,580,220,37.93103448275862
KK Nair,559,212,37.924865831842574
MK Pandey,559,212,37.924865831842574
S Meghana,530,201,37.924528301886795
CA Pujara,517,196,37.9110251450677
JI Rodrigues,578,219,37.88927335640138
S Mandhana,578,219,37.88927335640138
PG Raut,578,219,37.88927335640138
SC Ganguly,573,217,37.87085514834206
R Dravid,573,217,37.87085514834206
RV Uthappa,573,217,37.87085514834206
F Tunnicliffe,214,81,37.850467289719624
YK Pathan,579,219,37.82383419689119
R Ashwin,579,219,37.82383419689119
S Sreesanth,579,219,37.82383419689119
A Nehra,579,219,37.82383419689119
MM Patel,579,219,37.82383419689119
M Vijay,579,219,37.82383419689119
SK Raina,579,219,37.82383419689119
Yuvraj Singh,579,219,37.82383419689119
G Gambhir,579,219,37.82383419689119
WP Saha,579,219,37.82383419689119
V Kohli,579,219,37.82383419689119
Washington Sundar,519,196,37.76493256262042
LR Naylor,24,9,37.5
S Lackay,94,35,37.234042553191486
RT Lyons,27,10,37.03703703703704
MQ Sheikh,25,9,36.0
JN Rhodes,184,66,35.869565217391305
NA Moodley,103,36,34.95145631067961
OV Anderson,166,57,34.33734939759036
SE Aley,62,21,33.87096774193548
MG Neser,512,156,30.46875
AC Agar,512,156,30.46875
PA Jaques,522,159,30.45977011494253
BJ Hodge,522,159,30.45977011494253
MW Short,526,160,30.418250950570343
C Green,526,160,30.418250950570343
